Subject	Group	Field	Instance	Length	Variant	Example#	XPath	ExtID	English	English (pattern)	French	Level	Var1	Var2
dates	DaysOfWeek	E	fri	n		0	//ldml/dates/calendars/calendar[@type="gregorian"]/days/dayContext[@type="stand-alone"]/dayWidth[@type="narrow"]/day[@type="fri"]	wk-27_XXX	F	F	V	Moderate		
dates	DaysOfWeek	E	mon	w		0	//ldml/dates/calendars/calendar[@type="gregorian"]/days/dayContext[@type="format"]/dayWidth[@type="wide"]/day[@type="mon"]	wk-2_XXX	Monday	Monday	lundi	Basic		
dates	DaysOfWeek	E	mon	a		0	//ldml/dates/calendars/calendar[@type="gregorian"]/days/dayContext[@type="stand-alone"]/dayWidth[@type="abbreviated"]/day[@type="mon"]	wk-9_XXX	Mon	Mon	lun.	Moderate		
dates	DaysOfWeek	E	mon	s		0	//ldml/dates/calendars/calendar[@type="gregorian"]/days/dayContext[@type="stand-alone"]/dayWidth[@type="short"]/day[@type="mon"]	wk-16_XXX	Mo	Mo	lu	Moderate		
dates	DaysOfWeek	E	mon	n		0	//ldml/dates/calendars/calendar[@type="gregorian"]/days/dayContext[@type="stand-alone"]/dayWidth[@type="narrow"]/day[@type="mon"]	wk-23_XXX	M	M	L	Moderate		
dates	DaysOfWeek	E	sat	w		0	//ldml/dates/calendars/calendar[@type="gregorian"]/days/dayContext[@type="format"]/dayWidth[@type="wide"]/day[@type="sat"]	wk-7_XXX	Saturday	Saturday	samedi	Basic		
dates	DaysOfWeek	E	sat	a		0	//ldml/dates/calendars/calendar[@type="gregorian"]/days/dayContext[@type="stand-alone"]/dayWidth[@type="abbreviated"]/day[@type="sat"]	wk-14_XXX	Sat	Sat	sam.	Moderate		
dates	DaysOfWeek	E	sat	s		0	//ldml/dates/calendars/calendar[@type="gregorian"]/days/dayContext[@type="stand-alone"]/dayWidth[@type="short"]/day[@type="sat"]	wk-21_XXX	Sa	Sa	sa	Moderate		
dates	DaysOfWeek	E	sat	n		0	//ldml/dates/calendars/calendar[@type="gregorian"]/days/dayContext[@type="stand-alone"]/dayWidth[@type="narrow"]/day[@type="sat"]	wk-28_XXX	S	S	S	Moderate		
dates	DaysOfWeek	E	sun	w		0	//ldml/dates/calendars/calendar[@type="gregorian"]/days/dayContext[@type="format"]/dayWidth[@type="wide"]/day[@type="sun"]	wk-1_XXX	Sunday	Sunday	dimanche	Basic		
dates	DaysOfWeek	E	sun	a		0	//ldml/dates/calendars/calendar[@type="gregorian"]/days/dayContext[@type="stand-alone"]/dayWidth[@type="abbreviated"]/day[@type="sun"]	wk-8_XXX	Sun	Sun	dim.	Moderate		
dates	DaysOfWeek	E	sun	s		0	//ldml/dates/calendars/calendar[@type="gregorian"]/days/dayContext[@type="stand-alone"]/dayWidth[@type="short"]/day[@type="sun"]	wk-15_XXX	Su	Su	di	Moderate		
dates	DaysOfWeek	E	sun	n		0	//ldml/dates/calendars/calendar[@type="gregorian"]/days/dayContext[@type="stand-alone"]/dayWidth[@type="narrow"]/day[@type="sun"]	wk-22_XXX	S	S	D	Moderate		
dates	DaysOfWeek	E	thu	w		0	//ldml/dates/calendars/calendar[@type="gregorian"]/days/dayContext[@type="format"]/dayWidth[@type="wide"]/day[@type="thu"]	wk-5_XXX	Thursday	Thursday	jeudi	Basic		
dates	DaysOfWeek	E	thu	a		0	//ldml/dates/calendars/calendar[@type="gregorian"]/days/dayContext[@type="stand-alone"]/dayWidth[@type="abbreviated"]/day[@type="thu"]	wk-12_XXX	Thu	Thu	jeu.	Moderate		
dates	DaysOfWeek	E	thu	s		0	//ldml/dates/calendars/calendar[@type="gregorian"]/days/dayContext[@type="stand-alone"]/dayWidth[@type="short"]/day[@type="thu"]	wk-19_XXX	Th	Th	je	Moderate		
dates	DaysOfWeek	E	thu	n		0	//ldml/dates/calendars/calendar[@type="gregorian"]/days/dayContext[@type="stand-alone"]/dayWidth[@type="narrow"]/day[@type="thu"]	wk-26_XXX	T	T	J	Moderate		
dates	DaysOfWeek	E	tue	w		0	//ldml/dates/calendars/calendar[@type="gregorian"]/days/dayContext[@type="format"]/dayWidth[@type="wide"]/day[@type="tue"]	wk-3_XXX	Tuesday	Tuesday	mardi	Basic		
dates	DaysOfWeek	E	tue	a		0	//ldml/dates/calendars/calendar[@type="gregorian"]/days/dayContext[@type="stand-alone"]/dayWidth[@type="abbreviated"]/day[@type="tue"]	wk-10_XXX	Tue	Tue	mar.	Moderate		
dates	DaysOfWeek	E	tue	s		0	//ldml/dates/calendars/calendar[@type="gregorian"]/days/dayContext[@type="stand-alone"]/dayWidth[@type="short"]/day[@type="tue"]	wk-17_XXX	Tu	Tu	ma	Moderate		
dates	DaysOfWeek	E	tue	n		0	//ldml/dates/calendars/calendar[@type="gregorian"]/days/dayContext[@type="stand-alone"]/dayWidth[@type="narrow"]/day[@type="tue"]	wk-24_XXX	T	T	M	Moderate		
dates	DaysOfWeek	E	wed	w		0	//ldml/dates/calendars/calendar[@type="gregorian"]/days/dayContext[@type="format"]/dayWidth[@type="wide"]/day[@type="wed"]	wk-4_XXX	Wednesday	Wednesday	mercredi	Basic		
dates	DaysOfWeek	E	wed	a		0	//ldml/dates/calendars/calendar[@type="gregorian"]/days/dayContext[@type="stand-alone"]/dayWidth[@type="abbreviated"]/day[@type="wed"]	wk-11_XXX	Wed	Wed	mer.	Moderate		
dates	DaysOfWeek	E	wed	s		0	//ldml/dates/calendars/calendar[@type="gregorian"]/days/dayContext[@type="stand-alone"]/dayWidth[@type="short"]/day[@type="wed"]	wk-18_XXX	We	We	me	Moderate		
dates	DaysOfWeek	E	wed	n		0	//ldml/dates/calendars/calendar[@type="gregorian"]/days/dayContext[@type="stand-alone"]/dayWidth[@type="narrow"]/day[@type="wed"]	wk-25_XXX	W	W	M	Moderate		
dates	EraDates	availableFormats	Gy			1	//ldml/dates/calendars/calendar[@type="gregorian"]/dateTimeFormats/availableFormats/dateFormatItem[@id="Gy"]	dc-87_XXX	2024 AD	y G	2024 AD	Moderate	1,713,855,600,000	
dates	EraDates	availableFormats	GyMMM			1	//ldml/dates/calendars/calendar[@type="gregorian"]/dateTimeFormats/availableFormats/dateFormatItem[@id="GyMMM"]	dc-82_XXX	Apr 2024 AD	MMM y G	Apr 2024 AD	Moderate	1,713,855,600,000	
dates	EraDates	availableFormats	GyMMMd			1	//ldml/dates/calendars/calendar[@type="gregorian"]/dateTimeFormats/availableFormats/dateFormatItem[@id="GyMMMd"]	dc-78_XXX	Apr 23, 2024 AD	MMM d, y G		Moderate	1,713,855,600,000	
dates	EraDates	availableFormats	GyMMMEd			1	//ldml/dates/calendars/calendar[@type="gregorian"]/dateTimeFormats/availableFormats/dateFormatItem[@id="GyMMMEd"]	dc-51_XXX	Tue, Apr 23, 2024 AD	E, MMM d, y G		Moderate	1,713,855,600,000	
dates	EraDates	intervalFormats	Gy		y	1	//ldml/dates/calendars/calendar[@type="gregorian"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="Gy"]/greatestDifference[@id="y"]	dc-86_XXX	2024 – 2027 AD	y – y G		Moderate	1,713,855,600,000	
dates	EraDates	intervalFormats	Gy		G	1	//ldml/dates/calendars/calendar[@type="gregorian"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="Gy"]/greatestDifference[@id="G"]	dc-88_XXX	107 BC – 2024 AD	y G – y G		Moderate		
dates	EraDates	intervalFormats	GyM		M	1	//ldml/dates/calendars/calendar[@type="gregorian"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="GyM"]/greatestDifference[@id="M"]	dc-70_XXX	4/2024 – 5/2024 AD	M/y – M/y G		Moderate	1,713,855,600,000	
dates	EraDates	intervalFormats	GyM		y	1	//ldml/dates/calendars/calendar[@type="gregorian"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="GyM"]/greatestDifference[@id="y"]	dc-71_XXX	4/2024 – 4/2027 AD	M/y – M/y G		Moderate	1,713,855,600,000	
dates	EraDates	intervalFormats	GyM		G	1	//ldml/dates/calendars/calendar[@type="gregorian"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="GyM"]/greatestDifference[@id="G"]	dc-72_XXX	4/107 BC – 4/2024 AD	M/y G – M/y G		Moderate		1713855600000
dates	EraDates	intervalFormats	GyMd		G	1	//ldml/dates/calendars/calendar[@type="gregorian"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="GyMd"]/greatestDifference[@id="G"]	dc-69_XXX	4/23/107 BC – 4/23/2024 AD	M/d/y G – M/d/y G	23/04/107 av. J.-C. – 23/04/2024 ap. J.-C.	Moderate		1713855600000
dates	EraDates	intervalFormats	GyMEd		d	1	//ldml/dates/calendars/calendar[@type="gregorian"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="GyMEd"]/greatestDifference[@id="d"]	dc-44_XXX	Tue, 4/23/2024 – Wed, 4/24/2024 AD	E, M/d/y – E, M/d/y G		Moderate	1,713,855,600,000	1713942000000
dates	EraDates	intervalFormats	GyMEd		M	1	//ldml/dates/calendars/calendar[@type="gregorian"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="GyMEd"]/greatestDifference[@id="M"]	dc-45_XXX	Tue, 4/23/2024 – Thu, 5/3/2024 AD	E, M/d/y – E, M/d/y G		Moderate	1,713,855,600,000	
dates	EraDates	intervalFormats	GyMEd		y	1	//ldml/dates/calendars/calendar[@type="gregorian"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="GyMEd"]/greatestDifference[@id="y"]	dc-46_XXX	Tue, 4/23/2024 – Fri, 4/23/2027 AD	E, M/d/y – E, M/d/y G		Moderate	1,713,855,600,000	
dates	EraDates	intervalFormats	GyMEd		G	1	//ldml/dates/calendars/calendar[@type="gregorian"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="GyMEd"]/greatestDifference[@id="G"]	dc-47_XXX	Tue, Apr 23, 107 BC – Tue, Apr 23, 2345  AD	E, M/d/y G – E, M/d/y G		Moderate		
dates	EraDates	intervalFormats	GyMMM		y	1	//ldml/dates/calendars/calendar[@type="gregorian"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="GyMMM"]/greatestDifference[@id="y"]	dc-81_XXX	Apr 2024 – Apr 2027 AD	MMM y – MMM y G	Apr 2024 – Apr 2027 AD	Moderate	1,713,855,600,000	
dates	EraDates	intervalFormats	GyMMM		G	1	//ldml/dates/calendars/calendar[@type="gregorian"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="GyMMM"]/greatestDifference[@id="G"]	dc-83_XXX	Apr 107 BC – Apr 2024 AD	MMM y G – MMM y G	Apr 107 BC – Apr 2024 AD	Moderate		1713855600000
dates	EraDates	intervalFormats	GyMMMd		y	1	//ldml/dates/calendars/calendar[@type="gregorian"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="GyMMMd"]/greatestDifference[@id="y"]	dc-77_XXX	Apr 23, 2024 – Apr 23, 2027 AD	MMM d, y – MMM d, y G		Moderate	1,713,855,600,000	
dates	EraDates	intervalFormats	GyMMMd		G	1	//ldml/dates/calendars/calendar[@type="gregorian"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="GyMMMd"]/greatestDifference[@id="G"]	dc-80_XXX	Apr 23, 107 BC – Apr 23, 2024 AD	MMM d, y G – MMM d, y G		Moderate		1713855600000
dates	EraDates	intervalFormats	GyMMMEd		d	1	//ldml/dates/calendars/calendar[@type="gregorian"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="GyMMMEd"]/greatestDifference[@id="d"]	dc-48_XXX	Tue, Apr 23, 2024 – Wed, Apr 24, 2024 AD	E, MMM d – E, MMM d, y G		Moderate	1,713,855,600,000	1713942000000
dates	EraDates	intervalFormats	GyMMMEd		M	1	//ldml/dates/calendars/calendar[@type="gregorian"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="GyMMMEd"]/greatestDifference[@id="M"]	dc-49_XXX	Tue, Apr 23, 2024 – Thu, May 23, 2024 AD	E, MMM d – E, MMM d, y G		Moderate	1,713,855,600,000	
dates	EraDates	intervalFormats	GyMMMEd		y	1	//ldml/dates/calendars/calendar[@type="gregorian"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="GyMMMEd"]/greatestDifference[@id="y"]	dc-50_XXX	Tue, Apr 23, 2024 – Fri, Apr 23, 2027 AD	E, MMM d, y – E, MMM d, y G		Moderate	1,713,855,600,000	
dates	EraDates	intervalFormats	GyMMMEd		G	1	//ldml/dates/calendars/calendar[@type="gregorian"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="GyMMMEd"]/greatestDifference[@id="G"]	dc-52_XXX	Tue, Apr 23, 107 BC – Tue, Apr 23, 2345 AD	E, MMM d, y G – E, MMM d, y G		Moderate		
dates	Eras	G	0	w	variant	0	//ldml/dates/calendars/calendar[@type="gregorian"]/eras/eraNames/era[@type="0"][@alt="variant"]	er-1_XXX	Before Common Era	Before Common Era	avant l’ère commune	Moderate		
dates	Eras	G	0	a	variant	0	//ldml/dates/calendars/calendar[@type="gregorian"]/eras/eraAbbr/era[@type="0"][@alt="variant"]	er-2_XXX	BCE	BCE	AEC	Moderate		
dates	Eras	G	0	w		0	//ldml/dates/calendars/calendar[@type="gregorian"]/eras/eraNames/era[@type="0"]	er-3_XXX	Before Christ	Before Christ	avant Jésus-Christ	Moderate		
dates	Eras	G	0	a		0	//ldml/dates/calendars/calendar[@type="gregorian"]/eras/eraAbbr/era[@type="0"]	er-4_XXX	BC	BC	av. J.-C.	Moderate		
dates	Eras	G	1	w	variant	0	//ldml/dates/calendars/calendar[@type="gregorian"]/eras/eraNames/era[@type="1"][@alt="variant"]	er-5_XXX	Common Era	Common Era	de l’ère commune	Moderate		
dates	Eras	G	1	a	variant	0	//ldml/dates/calendars/calendar[@type="gregorian"]/eras/eraAbbr/era[@type="1"][@alt="variant"]	er-6_XXX	CE	CE	EC	Moderate		
dates	Eras	G	1	w		0	//ldml/dates/calendars/calendar[@type="gregorian"]/eras/eraNames/era[@type="1"]	er-7_XXX	Anno Domini	Anno Domini	après Jésus-Christ	Moderate		
dates	Eras	G	1	a		0	//ldml/dates/calendars/calendar[@type="gregorian"]/eras/eraAbbr/era[@type="1"]	er-8_XXX	AD	AD	ap. J.-C.	Moderate		
dates	Months	M	1	w		0	//ldml/dates/calendars/calendar[@type="gregorian"]/months/monthContext[@type="stand-alone"]/monthWidth[@type="wide"]/month[@type="1"]	mw-1_XXX	January	January	janvier	Moderate		
dates	Months	M	1	a		0	//ldml/dates/calendars/calendar[@type="gregorian"]/months/monthContext[@type="stand-alone"]/monthWidth[@type="abbreviated"]/month[@type="1"]	mw-13_XXX	Jan	Jan	janv.	Moderate		
dates	Months	M	1	n		0	//ldml/dates/calendars/calendar[@type="gregorian"]/months/monthContext[@type="stand-alone"]/monthWidth[@type="narrow"]/month[@type="1"]	mw-25_XXX	J	J	J	Moderate		
dates	Months	M	10	w		0	//ldml/dates/calendars/calendar[@type="gregorian"]/months/monthContext[@type="stand-alone"]/monthWidth[@type="wide"]/month[@type="10"]	mw-10_XXX	October	October	octobre	Moderate		
dates	Months	M	10	a		0	//ldml/dates/calendars/calendar[@type="gregorian"]/months/monthContext[@type="stand-alone"]/monthWidth[@type="abbreviated"]/month[@type="10"]	mw-22_XXX	Oct	Oct	oct.	Moderate		
dates	Months	M	10	n		0	//ldml/dates/calendars/calendar[@type="gregorian"]/months/monthContext[@type="stand-alone"]/monthWidth[@type="narrow"]/month[@type="10"]	mw-34_XXX	O	O	O	Moderate		
dates	Months	M	11	w		0	//ldml/dates/calendars/calendar[@type="gregorian"]/months/monthContext[@type="stand-alone"]/monthWidth[@type="wide"]/month[@type="11"]	mw-11_XXX	November	November	novembre	Moderate		
dates	Months	M	11	a		0	//ldml/dates/calendars/calendar[@type="gregorian"]/months/monthContext[@type="stand-alone"]/monthWidth[@type="abbreviated"]/month[@type="11"]	mw-23_XXX	Nov	Nov	nov.	Moderate		
dates	Months	M	11	n		0	//ldml/dates/calendars/calendar[@type="gregorian"]/months/monthContext[@type="stand-alone"]/monthWidth[@type="narrow"]/month[@type="11"]	mw-35_XXX	N	N	N	Moderate		
dates	Months	M	12	w		0	//ldml/dates/calendars/calendar[@type="gregorian"]/months/monthContext[@type="stand-alone"]/monthWidth[@type="wide"]/month[@type="12"]	mw-12_XXX	December	December	décembre	Moderate		
dates	Months	M	12	a		0	//ldml/dates/calendars/calendar[@type="gregorian"]/months/monthContext[@type="stand-alone"]/monthWidth[@type="abbreviated"]/month[@type="12"]	mw-24_XXX	Dec	Dec	déc.	Moderate		
dates	Months	M	12	n		0	//ldml/dates/calendars/calendar[@type="gregorian"]/months/monthContext[@type="stand-alone"]/monthWidth[@type="narrow"]/month[@type="12"]	mw-36_XXX	D	D	D	Moderate		
dates	Months	M	2	w		0	//ldml/dates/calendars/calendar[@type="gregorian"]/months/monthContext[@type="stand-alone"]/monthWidth[@type="wide"]/month[@type="2"]	mw-2_XXX	February	February	février	Moderate		
dates	Months	M	2	a		0	//ldml/dates/calendars/calendar[@type="gregorian"]/months/monthContext[@type="stand-alone"]/monthWidth[@type="abbreviated"]/month[@type="2"]	mw-14_XXX	Feb	Feb	févr.	Moderate		
dates	Months	M	2	n		0	//ldml/dates/calendars/calendar[@type="gregorian"]/months/monthContext[@type="stand-alone"]/monthWidth[@type="narrow"]/month[@type="2"]	mw-26_XXX	F	F	F	Moderate		
dates	Months	M	3	w		0	//ldml/dates/calendars/calendar[@type="gregorian"]/months/monthContext[@type="stand-alone"]/monthWidth[@type="wide"]/month[@type="3"]	mw-3_XXX	March	March	mars	Moderate		
dates	Months	M	3	a		0	//ldml/dates/calendars/calendar[@type="gregorian"]/months/monthContext[@type="stand-alone"]/monthWidth[@type="abbreviated"]/month[@type="3"]	mw-15_XXX	Mar	Mar	mars	Moderate		
dates	Months	M	3	n		0	//ldml/dates/calendars/calendar[@type="gregorian"]/months/monthContext[@type="stand-alone"]/monthWidth[@type="narrow"]/month[@type="3"]	mw-27_XXX	M	M	M	Moderate		
dates	Months	M	4	w		0	//ldml/dates/calendars/calendar[@type="gregorian"]/months/monthContext[@type="stand-alone"]/monthWidth[@type="wide"]/month[@type="4"]	mw-4_XXX	April	April	avril	Moderate		
dates	Months	M	4	a		0	//ldml/dates/calendars/calendar[@type="gregorian"]/months/monthContext[@type="stand-alone"]/monthWidth[@type="abbreviated"]/month[@type="4"]	mw-16_XXX	Apr	Apr	avr.	Moderate		
dates	Months	M	4	n		0	//ldml/dates/calendars/calendar[@type="gregorian"]/months/monthContext[@type="stand-alone"]/monthWidth[@type="narrow"]/month[@type="4"]	mw-28_XXX	A	A	A	Moderate		
dates	Months	M	5	w		0	//ldml/dates/calendars/calendar[@type="gregorian"]/months/monthContext[@type="stand-alone"]/monthWidth[@type="wide"]/month[@type="5"]	mw-5_XXX	May	May	mai	Moderate		
dates	Months	M	5	a		0	//ldml/dates/calendars/calendar[@type="gregorian"]/months/monthContext[@type="stand-alone"]/monthWidth[@type="abbreviated"]/month[@type="5"]	mw-17_XXX	May	May	mai	Moderate		
dates	Months	M	5	n		0	//ldml/dates/calendars/calendar[@type="gregorian"]/months/monthContext[@type="stand-alone"]/monthWidth[@type="narrow"]/month[@type="5"]	mw-29_XXX	M	M	M	Moderate		
dates	Months	M	6	w		0	//ldml/dates/calendars/calendar[@type="gregorian"]/months/monthContext[@type="stand-alone"]/monthWidth[@type="wide"]/month[@type="6"]	mw-6_XXX	June	June	juin	Moderate		
dates	Months	M	6	a		0	//ldml/dates/calendars/calendar[@type="gregorian"]/months/monthContext[@type="stand-alone"]/monthWidth[@type="abbreviated"]/month[@type="6"]	mw-18_XXX	Jun	Jun	juin	Moderate		
dates	Months	M	6	n		0	//ldml/dates/calendars/calendar[@type="gregorian"]/months/monthContext[@type="stand-alone"]/monthWidth[@type="narrow"]/month[@type="6"]	mw-30_XXX	J	J	J	Moderate		
dates	Months	M	7	w		0	//ldml/dates/calendars/calendar[@type="gregorian"]/months/monthContext[@type="stand-alone"]/monthWidth[@type="wide"]/month[@type="7"]	mw-7_XXX	July	July	juillet	Moderate		
dates	Months	M	7	a		0	//ldml/dates/calendars/calendar[@type="gregorian"]/months/monthContext[@type="stand-alone"]/monthWidth[@type="abbreviated"]/month[@type="7"]	mw-19_XXX	Jul	Jul	juil.	Moderate		
dates	Months	M	7	n		0	//ldml/dates/calendars/calendar[@type="gregorian"]/months/monthContext[@type="stand-alone"]/monthWidth[@type="narrow"]/month[@type="7"]	mw-31_XXX	J	J	J	Moderate		
dates	Months	M	8	w		0	//ldml/dates/calendars/calendar[@type="gregorian"]/months/monthContext[@type="stand-alone"]/monthWidth[@type="wide"]/month[@type="8"]	mw-8_XXX	August	August	août	Moderate		
dates	Months	M	8	a		0	//ldml/dates/calendars/calendar[@type="gregorian"]/months/monthContext[@type="stand-alone"]/monthWidth[@type="abbreviated"]/month[@type="8"]	mw-20_XXX	Aug	Aug	août	Moderate		
dates	Months	M	8	n		0	//ldml/dates/calendars/calendar[@type="gregorian"]/months/monthContext[@type="stand-alone"]/monthWidth[@type="narrow"]/month[@type="8"]	mw-32_XXX	A	A	A	Moderate		
dates	Months	M	9	w		0	//ldml/dates/calendars/calendar[@type="gregorian"]/months/monthContext[@type="stand-alone"]/monthWidth[@type="wide"]/month[@type="9"]	mw-9_XXX	September	September	septembre	Moderate		
dates	Months	M	9	a		0	//ldml/dates/calendars/calendar[@type="gregorian"]/months/monthContext[@type="stand-alone"]/monthWidth[@type="abbreviated"]/month[@type="9"]	mw-21_XXX	Sep	Sep	sept.	Moderate		
dates	Months	M	9	n		0	//ldml/dates/calendars/calendar[@type="gregorian"]/months/monthContext[@type="stand-alone"]/monthWidth[@type="narrow"]/month[@type="9"]	mw-33_XXX	S	S	S	Moderate		
dates	Quarters	q	1	w	s	0	//ldml/dates/calendars/calendar[@type="gregorian"]/quarters/quarterContext[@type="stand-alone"]/quarterWidth[@type="wide"]/quarter[@type="1"]	qt-1_XXX	1st quarter	1st quarter	1er trimestre	Moderate		
dates	Quarters	q	1	a	s	0	//ldml/dates/calendars/calendar[@type="gregorian"]/quarters/quarterContext[@type="stand-alone"]/quarterWidth[@type="abbreviated"]/quarter[@type="1"]	qt-5_XXX	Q1	Q1	T1	Moderate		
dates	Quarters	q	1	w	f	1	//ldml/dates/calendars/calendar[@type="gregorian"]/quarters/quarterContext[@type="format"]/quarterWidth[@type="wide"]/quarter[@type="1"]	qt2-1_XXX	1st quarter of 2025	1st quarter	1er trimestre en 2025	Moderate		
dates	Quarters	q	1	a	f	1	//ldml/dates/calendars/calendar[@type="gregorian"]/quarters/quarterContext[@type="format"]/quarterWidth[@type="abbreviated"]/quarter[@type="1"]	qt2-5_XXX	Q1 of 2025	Q1	T1 de 2025	Moderate		
dates	Quarters	q	2	w	s	0	//ldml/dates/calendars/calendar[@type="gregorian"]/quarters/quarterContext[@type="stand-alone"]/quarterWidth[@type="wide"]/quarter[@type="2"]	qt-2_XXX	2nd quarter	2nd quarter	2e trimestre	Moderate		
dates	Quarters	q	2	a	s	0	//ldml/dates/calendars/calendar[@type="gregorian"]/quarters/quarterContext[@type="stand-alone"]/quarterWidth[@type="abbreviated"]/quarter[@type="2"]	qt-6_XXX	Q2	Q2	T2	Moderate		
dates	Quarters	q	2	w	f	1	//ldml/dates/calendars/calendar[@type="gregorian"]/quarters/quarterContext[@type="format"]/quarterWidth[@type="wide"]/quarter[@type="2"]	qt2-2_XXX	2nd quarter of 2025	2nd quarter	2e trimestre en 2025	Moderate		
dates	Quarters	q	2	a	f	1	//ldml/dates/calendars/calendar[@type="gregorian"]/quarters/quarterContext[@type="format"]/quarterWidth[@type="abbreviated"]/quarter[@type="2"]	qt2-6_XXX	Q2 of 2025	Q2	T2 de 2025	Moderate		
dates	Quarters	q	3	w	s	0	//ldml/dates/calendars/calendar[@type="gregorian"]/quarters/quarterContext[@type="stand-alone"]/quarterWidth[@type="wide"]/quarter[@type="3"]	qt-3_XXX	3rd quarter	3rd quarter	3e trimestre	Moderate		
dates	Quarters	q	3	a	s	0	//ldml/dates/calendars/calendar[@type="gregorian"]/quarters/quarterContext[@type="stand-alone"]/quarterWidth[@type="abbreviated"]/quarter[@type="3"]	qt-7_XXX	Q3	Q3	T3	Moderate		
dates	Quarters	q	3	w	f	1	//ldml/dates/calendars/calendar[@type="gregorian"]/quarters/quarterContext[@type="format"]/quarterWidth[@type="wide"]/quarter[@type="3"]	qt2-3_XXX	3rd quarter of 2025	3rd quarter	3e trimestre en 2025	Moderate		
dates	Quarters	q	3	a	f	1	//ldml/dates/calendars/calendar[@type="gregorian"]/quarters/quarterContext[@type="format"]/quarterWidth[@type="abbreviated"]/quarter[@type="3"]	qt2-7_XXX	Q3 of 2025	Q3	T3 de 2025	Moderate		
dates	Quarters	q	4	w	s	0	//ldml/dates/calendars/calendar[@type="gregorian"]/quarters/quarterContext[@type="stand-alone"]/quarterWidth[@type="wide"]/quarter[@type="4"]	qt-4_XXX	4th quarter	4th quarter	4e trimestre	Moderate		
dates	Quarters	q	4	a	s	0	//ldml/dates/calendars/calendar[@type="gregorian"]/quarters/quarterContext[@type="stand-alone"]/quarterWidth[@type="abbreviated"]/quarter[@type="4"]	qt-8_XXX	Q4	Q4	T4	Moderate		
dates	Quarters	q	4	w	f	1	//ldml/dates/calendars/calendar[@type="gregorian"]/quarters/quarterContext[@type="format"]/quarterWidth[@type="wide"]/quarter[@type="4"]	qt2-4_XXX	4th quarter of 2025	4th quarter	4e trimestre en 2025	Moderate		
